time_space,flux_space
5.103615099999999671e+01,1.000658000000000047e+00
5.103762499999999847e+01,1.000364000000000031e+00
5.103909999999999769e+01,9.998470000000000413e-01
5.104061500000000251e+01,1.001033999999999979e+00
5.104210100000000239e+01,1.000809000000000060e+00
5.104360299999999739e+01,1.000963000000000047e+00
5.104510199999999998e+01,1.001368000000000036e+00
5.104659600000000097e+01,1.000558999999999976e+00
5.104811099999999868e+01,1.000464999999999938e+00
5.104959099999999950e+01,1.001325000000000021e+00
5.105109800000000320e+01,9.997840000000000060e-01
5.105257600000000195e+01,9.991550000000000153e-01
5.105409000000000219e+01,9.993959999999999511e-01
5.105558299999999861e+01,1.000704999999999956e+00
5.105709000000000231e+01,9.999350000000000183e-01
5.105858899999999778e+01,1.000280999999999976e+00
5.106009000000000242e+01,1.001543999999999990e+00
5.106159600000000154e+01,9.991339999999999666e-01
5.106309699999999907e+01,9.995859999999999745e-01
5.106459000000000259e+01,1.000397999999999898e+00
5.106607600000000247e+01,1.000021000000000049e+00
5.106757400000000047e+01,9.992199999999999971e-01
5.106908299999999912e+01,9.990240000000000231e-01
5.107056999999999647e+01,9.992360000000000131e-01
5.107206699999999699e+01,1.000453000000000037e+00
5.107356399999999752e+01,1.000615999999999950e+00
5.107507199999999870e+01,1.000444000000000111e+00
5.107656399999999763e+01,1.001071999999999962e+00
5.107803700000000191e+01,1.000210000000000043e+00
5.107956699999999728e+01,9.998139999999999805e-01
5.108103599999999744e+01,1.000061000000000089e+00
5.108253400000000255e+01,9.992929999999999868e-01
5.108404600000000073e+01,9.988569999999999949e-01
5.108554800000000284e+01,9.997080000000000410e-01
5.108704699999999832e+01,1.001168000000000058e+00
5.108852499999999708e+01,9.998089999999999478e-01
5.109003899999999732e+01,9.995349999999999513e-01
5.109154000000000195e+01,1.001192000000000082e+00
5.109304800000000313e+01,9.981539999999999857e-01
5.109454099999999954e+01,1.000038999999999900e+00
5.109605700000000184e+01,9.994309999999999583e-01
5.109754600000000124e+01,1.000383999999999940e+00
5.109902799999999701e+01,9.997420000000000195e-01
5.110052600000000211e+01,1.000218999999999969e+00
5.110204600000000141e+01,1.000613999999999892e+00
5.110351099999999747e+01,9.999299999999999855e-01
5.110502400000000023e+01,1.000378999999999907e+00
5.110651699999999664e+01,1.000728000000000062e+00
5.110800600000000316e+01,9.999209999999999487e-01
5.110951599999999928e+01,1.001341999999999954e+00
5.111102400000000046e+01,9.980120000000000102e-01
5.111251800000000145e+01,1.000037000000000065e+00
5.111401699999999693e+01,1.001219999999999999e+00
5.111550499999999886e+01,9.994180000000000286e-01
5.111700199999999938e+01,9.997089999999999588e-01
5.111849999999999739e+01,1.000161999999999995e+00
5.111999600000000044e+01,9.998390000000000333e-01
5.112150199999999955e+01,9.990470000000000184e-01
5.112299399999999849e+01,9.998759999999999870e-01
5.112448400000000248e+01,9.978970000000000340e-01
5.112599500000000319e+01,9.996340000000000225e-01
5.112749099999999913e+01,9.991149999999999753e-01
5.112901000000000096e+01,1.002242000000000077e+00
5.113049699999999831e+01,1.001236000000000015e+00
5.113197600000000165e+01,1.000750000000000028e+00
5.113348799999999983e+01,9.989700000000000246e-01
5.113497600000000176e+01,1.000305000000000000e+00
5.113647399999999976e+01,1.000648999999999900e+00
5.113797000000000281e+01,9.985619999999999497e-01
5.113947000000000287e+01,9.986099999999999977e-01
5.114099099999999964e+01,1.000232000000000010e+00
5.114246299999999934e+01,9.995359999999999800e-01
5.114396700000000351e+01,1.000151000000000012e+00
5.114546299999999945e+01,9.995300000000000296e-01
5.114695900000000250e+01,1.001384000000000052e+00
5.114845900000000256e+01,9.992710000000000203e-01
5.114998599999999840e+01,1.000841000000000092e+00
5.115145199999999903e+01,1.001034999999999897e+00
5.115294999999999703e+01,1.001398000000000010e+00
5.115447100000000091e+01,9.996580000000000465e-01
5.115595199999999920e+01,9.995199999999999640e-01
5.115744399999999814e+01,1.000694999999999890e+00
5.115894899999999978e+01,9.998019999999999685e-01
5.116043599999999714e+01,1.000555000000000083e+00
5.116193700000000177e+01,1.001020999999999939e+00
5.116344899999999996e+01,1.000934999999999908e+00
5.116493299999999778e+01,1.000189999999999912e+00
5.116643100000000288e+01,9.998590000000000533e-01
5.116791700000000276e+01,9.997190000000000243e-01
5.116943799999999953e+01,1.000121000000000038e+00
5.117092399999999941e+01,1.001033999999999979e+00
5.117241299999999882e+01,9.997709999999999653e-01
5.117393200000000064e+01,9.999529999999999808e-01
5.117543899999999724e+01,1.000119999999999898e+00
5.117693599999999776e+01,9.991619999999999946e-01
5.117841599999999858e+01,9.996500000000000385e-01
5.117988900000000285e+01,9.994100000000000206e-01
5.118140300000000309e+01,1.001263000000000014e+00
5.118289099999999792e+01,1.000618999999999925e+00
5.118440400000000068e+01,1.000305000000000000e+00
5.118592000000000297e+01,1.000863000000000058e+00
5.118739999999999668e+01,1.000361000000000056e+00
5.118889000000000067e+01,1.000321999999999933e+00
5.119040100000000137e+01,9.994739999999999736e-01
5.119189399999999779e+01,9.983330000000000259e-01
5.119339099999999831e+01,9.996650000000000258e-01
5.119488400000000183e+01,9.990510000000000224e-01
5.119639200000000301e+01,9.997230000000000283e-01
5.119786400000000270e+01,9.986779999999999546e-01
5.119938299999999742e+01,9.995979999999999865e-01
5.120088100000000253e+01,1.000231000000000092e+00
5.120238100000000259e+01,1.000790000000000068e+00
5.120387600000000106e+01,9.992830000000000323e-01
5.120538100000000270e+01,9.999799999999999800e-01
5.120689300000000088e+01,1.000882999999999967e+00
5.120837000000000216e+01,9.996350000000000513e-01
5.120990299999999706e+01,1.001066999999999929e+00
5.121136599999999817e+01,1.000545999999999935e+00
5.121285799999999711e+01,1.000296000000000074e+00
5.121435999999999922e+01,9.999409999999999688e-01
5.121585900000000180e+01,9.998690000000000078e-01
5.121735600000000233e+01,1.000601999999999991e+00
5.121885499999999780e+01,9.994669999999999943e-01
5.122035699999999991e+01,1.000591000000000008e+00
5.122185999999999950e+01,1.000280000000000058e+00
5.122334899999999891e+01,1.001659000000000077e+00
5.122484899999999897e+01,9.992919999999999581e-01
5.122634500000000202e+01,9.992919999999999581e-01
5.122784200000000254e+01,9.994210000000000038e-01
5.122932300000000083e+01,9.998430000000000373e-01
5.123084699999999714e+01,1.000704999999999956e+00
5.123233499999999907e+01,9.999590000000000423e-01
5.123384399999999772e+01,9.999510000000000343e-01
5.123531700000000200e+01,9.997930000000000428e-01
5.123682900000000018e+01,9.989740000000000286e-01
5.123832800000000276e+01,9.991069999999999673e-01
5.123982800000000282e+01,9.989900000000000446e-01
5.124131599999999764e+01,1.000173999999999896e+00
5.124281400000000275e+01,9.996369999999999978e-01
5.124431799999999981e+01,9.987559999999999771e-01
5.124581500000000034e+01,9.994290000000000118e-01
5.124732900000000058e+01,1.001835000000000031e+00
5.124878999999999962e+01,9.998190000000000133e-01
5.125032099999999957e+01,9.997509999999999453e-01
5.125180699999999945e+01,9.997530000000000028e-01
5.125332699999999875e+01,1.001624000000000070e+00
5.125480699999999956e+01,1.000974000000000030e+00
5.125631200000000121e+01,1.001282000000000005e+00
5.125779800000000108e+01,9.992659999999999876e-01
5.125929599999999908e+01,9.992910000000000403e-01
5.126080600000000231e+01,9.994969999999999688e-01
5.126229099999999761e+01,1.000393000000000088e+00
5.126378900000000272e+01,9.997500000000000275e-01
5.126528400000000119e+01,9.987890000000000379e-01
5.126676599999999695e+01,9.996920000000000250e-01
5.126828299999999672e+01,9.996220000000000105e-01
5.126979200000000247e+01,9.996500000000000385e-01
5.127127999999999730e+01,9.987390000000000434e-01
5.127277999999999736e+01,1.000134000000000079e+00
5.127428599999999648e+01,1.000502000000000002e+00
5.127579000000000065e+01,9.995199999999999640e-01
5.127729099999999818e+01,9.994250000000000078e-01
5.127876799999999946e+01,9.996530000000000138e-01
5.128026599999999746e+01,1.001872000000000096e+00
5.128176299999999799e+01,1.001381000000000077e+00
5.128325799999999646e+01,9.999919999999999920e-01
5.128475600000000156e+01,9.997979999999999645e-01
5.128625699999999910e+01,1.001509999999999900e+00
5.128775199999999757e+01,1.000531999999999977e+00
5.128925199999999762e+01,1.000413999999999914e+00
5.129075000000000273e+01,1.000301000000000107e+00
5.129224800000000073e+01,1.000467999999999913e+00
5.129374599999999873e+01,1.000151999999999930e+00
5.129524399999999673e+01,1.000335999999999892e+00
5.129672599999999960e+01,9.982429999999999914e-01
5.129823900000000236e+01,9.989719999999999711e-01
5.129973300000000336e+01,9.998129999999999518e-01
5.130123799999999790e+01,9.999390000000000223e-01
5.130273300000000347e+01,9.997759999999999980e-01
5.130422300000000035e+01,9.986439999999999761e-01
5.130573900000000265e+01,1.000432999999999906e+00
5.130723199999999906e+01,9.989440000000000541e-01
5.130872399999999800e+01,1.001074999999999937e+00
5.131022099999999853e+01,9.997800000000000020e-01
5.131172000000000111e+01,1.000596000000000041e+00
5.131320800000000304e+01,1.000358999999999998e+00
5.131472699999999776e+01,9.984199999999999742e-01
5.131622500000000286e+01,9.983379999999999477e-01
5.131771299999999769e+01,1.001050999999999913e+00
5.131920900000000074e+01,1.000537000000000010e+00
5.132070399999999921e+01,9.994169999999999998e-01
5.132222500000000309e+01,9.998569999999999958e-01
5.132371299999999792e+01,9.991470000000000073e-01
5.132518900000000173e+01,1.000606000000000106e+00
5.132669400000000337e+01,9.991999999999999771e-01
5.132819599999999838e+01,1.000345999999999957e+00
5.132969599999999843e+01,1.001084000000000085e+00
5.133120300000000213e+01,9.989719999999999711e-01
5.133268400000000042e+01,9.989069999999999894e-01
5.133419599999999861e+01,9.999590000000000423e-01
5.133568700000000007e+01,9.999390000000000223e-01
5.133718300000000312e+01,1.000096000000000096e+00
5.133867899999999906e+01,9.996859999999999635e-01
5.134019500000000136e+01,9.990139999999999576e-01
5.134168499999999824e+01,9.994279999999999831e-01
5.134317399999999765e+01,1.000391999999999948e+00
5.134466499999999911e+01,1.000412000000000079e+00
5.134617999999999682e+01,9.998019999999999685e-01
5.134767000000000081e+01,1.000291999999999959e+00
5.134915999999999769e+01,1.000391000000000030e+00
5.135065699999999822e+01,1.001096999999999904e+00
5.135216499999999940e+01,9.985859999999999737e-01
5.135365300000000133e+01,1.001287000000000038e+00
5.135516899999999652e+01,1.000401000000000096e+00
5.135664200000000079e+01,1.000283000000000033e+00
5.135815199999999692e+01,9.991790000000000393e-01
5.135965000000000202e+01,9.998050000000000548e-01
5.136114599999999797e+01,9.982659999999999867e-01
5.136263499999999738e+01,9.997530000000000028e-01
5.136414400000000313e+01,1.000251000000000001e+00
5.136563999999999908e+01,1.000704000000000038e+00
5.136713000000000306e+01,9.989879999999999871e-01
5.136862800000000107e+01,1.001368999999999954e+00
5.137013600000000224e+01,9.998380000000000045e-01
5.137163999999999930e+01,9.982429999999999914e-01
5.137314099999999684e+01,1.000175999999999954e+00
5.137463000000000335e+01,1.001252000000000031e+00
5.137612000000000023e+01,9.998700000000000365e-01
5.137762500000000188e+01,1.000355000000000105e+00
5.137912399999999735e+01,1.000925999999999982e+00
5.138062099999999788e+01,9.999630000000000463e-01
5.138211900000000298e+01,1.001786999999999983e+00
5.138362500000000210e+01,9.990250000000000519e-01
5.138512099999999805e+01,9.993039999999999701e-01
5.138661299999999699e+01,9.999149999999999983e-01
5.138810999999999751e+01,9.997759999999999980e-01
5.138960800000000262e+01,1.000725000000000087e+00
5.139110600000000062e+01,1.000758000000000036e+00
5.139259299999999797e+01,9.989329999999999599e-01
5.139410199999999662e+01,9.990069999999999784e-01
5.139559899999999715e+01,9.996950000000000003e-01
5.139705800000000124e+01,9.999390000000000223e-01
5.139858600000000166e+01,1.000499000000000027e+00
5.140009299999999826e+01,9.982969999999999899e-01
5.140160099999999943e+01,1.000142000000000087e+00
5.140310000000000201e+01,1.000415000000000054e+00
5.140458600000000189e+01,9.996859999999999635e-01
5.140608399999999989e+01,1.000350000000000072e+00
5.140759099999999648e+01,1.001028000000000029e+00
5.140908799999999701e+01,9.980109999999999815e-01
5.141057399999999689e+01,9.998909999999999743e-01
5.141208400000000012e+01,1.000329999999999941e+00
5.141357299999999952e+01,9.991149999999999753e-01
5.141507500000000164e+01,1.000105999999999939e+00
5.141658900000000187e+01,9.998690000000000078e-01
5.141805599999999998e+01,1.000949000000000089e+00
5.141957099999999770e+01,1.002296000000000076e+00
5.142106199999999916e+01,1.000837999999999894e+00
5.142405899999999974e+01,1.000191000000000052e+00
5.142556700000000092e+01,1.000305000000000000e+00
5.142705300000000079e+01,1.000056000000000056e+00
5.142857200000000262e+01,1.000728999999999980e+00
5.143004400000000231e+01,1.000159999999999938e+00
5.143154799999999938e+01,1.002016000000000018e+00
5.143303800000000336e+01,9.988629999999999454e-01
5.143453699999999884e+01,9.991600000000000481e-01
5.143603600000000142e+01,1.000525000000000109e+00
5.143753800000000354e+01,9.998050000000000548e-01
5.143905099999999919e+01,9.999029999999999863e-01
5.144054400000000271e+01,9.986650000000000249e-01
5.144203199999999754e+01,1.000304000000000082e+00
5.144351999999999947e+01,1.000083999999999973e+00
5.144501900000000205e+01,9.987089999999999579e-01
5.144652599999999865e+01,9.987239999999999451e-01
5.144801999999999964e+01,9.990949999999999553e-01
5.144953000000000287e+01,1.000394999999999923e+00
5.145102099999999723e+01,9.991079999999999961e-01
5.145252299999999934e+01,1.000326999999999966e+00
5.145401499999999828e+01,9.981229999999999825e-01
5.145551199999999881e+01,1.000399999999999956e+00
5.145700999999999681e+01,9.986530000000000129e-01
5.145849900000000332e+01,9.997009999999999508e-01
5.146002899999999869e+01,1.000566999999999984e+00
5.146150200000000297e+01,9.996000000000000441e-01
5.146300899999999956e+01,9.995880000000000321e-01
5.146451100000000167e+01,9.992170000000000218e-01
5.146599700000000155e+01,9.984870000000000134e-01
5.146749899999999656e+01,1.001017000000000046e+00
5.146900099999999867e+01,1.000029000000000057e+00
5.147049899999999667e+01,1.000691999999999915e+00
5.147199700000000178e+01,1.000993999999999939e+00
5.147348600000000118e+01,1.000750999999999946e+00
5.147498800000000330e+01,9.998399999999999510e-01
5.147648300000000177e+01,9.987139999999999906e-01
5.147797899999999771e+01,1.001838999999999924e+00
5.147949599999999748e+01,9.995239999999999680e-01
5.148097500000000082e+01,1.000107000000000079e+00
5.148248900000000106e+01,9.992910000000000403e-01
5.148397200000000140e+01,9.989719999999999711e-01
5.148547800000000052e+01,1.001019000000000103e+00
5.148695899999999881e+01,1.000123000000000095e+00
5.148846499999999793e+01,9.975899999999999768e-01
5.148996199999999845e+01,1.000926999999999900e+00
5.149146100000000104e+01,9.996880000000000210e-01
5.149295800000000156e+01,9.997759999999999980e-01
5.149445599999999956e+01,9.992820000000000036e-01
5.149595000000000056e+01,9.998799999999999910e-01
5.149743899999999996e+01,9.993959999999999511e-01
5.149895000000000067e+01,1.000714000000000103e+00
5.150044700000000120e+01,1.001023999999999914e+00
5.150194499999999920e+01,9.984399999999999942e-01
5.150343199999999655e+01,1.001382999999999912e+00
5.150493999999999772e+01,9.998139999999999805e-01
5.150644900000000348e+01,9.997530000000000028e-01
5.150793600000000083e+01,1.000077000000000105e+00
5.150943300000000136e+01,1.000793000000000044e+00
5.151092599999999777e+01,1.001297000000000104e+00
5.151243000000000194e+01,1.000199999999999978e+00
5.151392799999999994e+01,1.000884000000000107e+00
5.151543600000000112e+01,9.999550000000000383e-01
5.151693199999999706e+01,9.996880000000000210e-01
5.151842099999999647e+01,1.000040999999999958e+00
5.151991900000000157e+01,1.000448000000000004e+00
5.152141799999999705e+01,1.001295999999999964e+00
5.152291600000000216e+01,9.988860000000000516e-01
5.152441199999999810e+01,9.981280000000000152e-01
5.152591199999999816e+01,1.000858000000000025e+00
5.152740800000000121e+01,1.000844000000000067e+00
5.152889700000000062e+01,1.000488999999999962e+00
5.153041000000000338e+01,9.982839999999999492e-01
5.153189400000000120e+01,1.000412000000000079e+00
5.153339900000000284e+01,9.997749999999999693e-01
5.153488899999999973e+01,1.000799999999999912e+00
5.153639600000000343e+01,9.991470000000000073e-01
5.153789199999999937e+01,9.998979999999999535e-01
5.153939199999999943e+01,1.001705000000000068e+00
5.154088800000000248e+01,1.000796999999999937e+00
5.154239400000000160e+01,1.000183999999999962e+00
5.154389199999999960e+01,9.995859999999999745e-01
5.154538099999999901e+01,9.997660000000000435e-01
5.154688900000000018e+01,9.994570000000000398e-01
5.154837700000000211e+01,9.988240000000000451e-01
5.154987500000000011e+01,9.998569999999999958e-01
5.155137400000000270e+01,1.000756999999999897e+00
5.155288099999999929e+01,9.995209999999999928e-01
5.155437799999999982e+01,1.001319000000000070e+00
5.155585800000000063e+01,9.992680000000000451e-01
5.155735700000000321e+01,9.999649999999999928e-01
5.155887799999999999e+01,1.000977999999999923e+00
5.156036000000000286e+01,9.992959999999999621e-01
5.156186199999999786e+01,1.000313000000000008e+00
5.156337299999999857e+01,1.000364999999999949e+00
5.156485800000000097e+01,9.989400000000000501e-01
5.156636000000000308e+01,1.000183000000000044e+00
5.156784400000000090e+01,1.000221000000000027e+00
5.156934499999999844e+01,1.000213999999999936e+00
5.157084100000000149e+01,9.998850000000000238e-01
5.157233399999999790e+01,9.995450000000000168e-01
5.157384799999999814e+01,1.000053999999999998e+00
5.157533800000000213e+01,9.997129999999999628e-01
5.157684799999999825e+01,1.000188999999999995e+00
5.157834299999999672e+01,9.996680000000000010e-01
5.157982700000000165e+01,1.000337999999999949e+00
5.158134199999999936e+01,1.001430000000000042e+00
5.158281300000000158e+01,1.000343999999999900e+00
5.158432499999999976e+01,9.986429999999999474e-01
5.158582299999999776e+01,9.998399999999999510e-01
5.158732100000000287e+01,1.000968000000000080e+00
5.158881999999999834e+01,1.000620000000000065e+00
5.159030400000000327e+01,1.000178000000000011e+00
5.159181399999999940e+01,9.994070000000000453e-01
5.159331199999999740e+01,9.989179999999999726e-01
5.159481000000000250e+01,9.992269999999999763e-01
5.159632899999999722e+01,9.980219999999999647e-01
5.159779999999999944e+01,1.000820999999999961e+00
5.159930399999999651e+01,9.997430000000000483e-01
5.160080800000000067e+01,1.000181999999999904e+00
5.160229400000000055e+01,1.001106000000000051e+00
5.160378599999999949e+01,1.000404000000000071e+00
5.160530200000000178e+01,1.000550000000000050e+00
5.160677700000000101e+01,9.983070000000000555e-01
5.160828699999999714e+01,1.000191999999999970e+00
5.160978800000000177e+01,1.000389999999999890e+00
5.161128000000000071e+01,9.997019999999999795e-01
5.161278399999999777e+01,1.000367000000000006e+00
5.161428399999999783e+01,9.998629999999999463e-01
5.161578699999999742e+01,1.000069000000000097e+00
5.161727700000000141e+01,9.997369999999999868e-01
5.161877599999999688e+01,1.000990000000000046e+00
5.162027400000000199e+01,1.000372000000000039e+00
5.162178999999999718e+01,9.999839999999999840e-01
5.162326900000000052e+01,9.981349999999999945e-01
5.162476199999999693e+01,1.000331999999999999e+00
5.162626999999999811e+01,1.000175999999999954e+00
5.162776199999999704e+01,9.995939999999999825e-01
5.162926000000000215e+01,9.991039999999999921e-01
5.163075700000000268e+01,1.000275000000000025e+00
5.163225099999999657e+01,9.998439999999999550e-01
5.163375800000000027e+01,9.998970000000000358e-01
5.163525099999999668e+01,9.993109999999999493e-01
5.163677200000000056e+01,1.000372999999999957e+00
5.163824699999999979e+01,9.990280000000000271e-01
5.163975400000000349e+01,9.996810000000000418e-01
5.164124900000000196e+01,1.000002000000000058e+00
5.164274100000000089e+01,1.001281000000000088e+00
5.164423800000000142e+01,1.000170000000000003e+00
5.164573599999999942e+01,9.999649999999999928e-01
5.164723399999999742e+01,9.999390000000000223e-01
5.164873399999999748e+01,1.001012000000000013e+00
5.165023099999999801e+01,9.994619999999999616e-01
5.165173000000000059e+01,9.995960000000000401e-01
5.165321600000000046e+01,1.001061999999999896e+00
5.165472299999999706e+01,1.000037000000000065e+00
5.165621800000000263e+01,1.000831999999999944e+00
5.165772599999999670e+01,1.000272000000000050e+00
5.165922700000000134e+01,1.001220999999999917e+00
5.166071099999999916e+01,9.998470000000000413e-01
5.166221800000000286e+01,1.002005000000000035e+00
5.166372700000000151e+01,1.002758999999999956e+00
5.166520799999999980e+01,9.997819999999999485e-01
5.166670100000000332e+01,1.000220000000000109e+00
5.166820899999999739e+01,1.000335999999999892e+00
5.166969600000000185e+01,9.994790000000000063e-01
5.183142600000000044e+01,1.001049000000000078e+00
5.183290300000000173e+01,9.990999999999999881e-01
5.183440999999999832e+01,9.986949999999999994e-01
5.183590699999999885e+01,1.000558000000000058e+00
5.183739899999999778e+01,9.995810000000000528e-01
5.183889700000000289e+01,9.989999999999999991e-01
5.184040000000000248e+01,1.001767999999999992e+00
5.184189899999999795e+01,1.000083999999999973e+00
5.184339800000000054e+01,1.000081999999999915e+00
5.184489399999999648e+01,9.999980000000000535e-01
5.184639200000000159e+01,9.994180000000000286e-01
5.184788900000000211e+01,9.996110000000000273e-01
5.184938900000000217e+01,9.984990000000000254e-01
5.185088600000000270e+01,9.979869999999999575e-01
5.185238300000000322e+01,9.999860000000000415e-01
5.185388100000000122e+01,1.001727999999999952e+00
5.185537899999999922e+01,9.999700000000000255e-01
5.185687699999999722e+01,1.002062000000000008e+00
5.185837399999999775e+01,9.991839999999999611e-01
5.185987200000000286e+01,1.001285999999999898e+00
5.186137000000000086e+01,1.001182999999999934e+00
5.186287899999999951e+01,9.993239999999999901e-01
5.186436599999999686e+01,1.000267000000000017e+00
5.186586400000000197e+01,1.000526999999999944e+00
5.186736100000000249e+01,1.000221999999999944e+00
5.186885900000000049e+01,1.000248000000000026e+00
5.187035699999999849e+01,9.988850000000000229e-01
5.187185600000000107e+01,9.996099999999999985e-01
5.187335199999999702e+01,1.000396999999999981e+00
5.187485000000000213e+01,9.999869999999999592e-01
5.187634800000000013e+01,9.947329999999999783e-01
5.187784599999999813e+01,9.921550000000000091e-01
5.187934500000000071e+01,9.920419999999999794e-01
5.188084299999999871e+01,9.912990000000000412e-01
5.188233900000000176e+01,9.913279999999999870e-01
5.188383699999999976e+01,9.920409999999999506e-01
5.188533499999999776e+01,9.918759999999999799e-01
5.188683400000000034e+01,9.913999999999999480e-01
5.188833100000000087e+01,9.905960000000000321e-01
5.188982899999999887e+01,9.917430000000000412e-01
5.189132800000000145e+01,9.928690000000000015e-01
5.189282399999999740e+01,9.912790000000000212e-01
5.189432299999999998e+01,9.928129999999999455e-01
5.189582000000000050e+01,9.910619999999999985e-01
5.189731799999999851e+01,9.925209999999999866e-01
5.189880899999999997e+01,9.959919999999999884e-01
5.190031299999999703e+01,9.998770000000000158e-01
5.190181199999999961e+01,9.990590000000000304e-01
5.190330900000000014e+01,9.995530000000000248e-01
5.190480699999999814e+01,9.994680000000000231e-01
5.190630500000000325e+01,1.000007000000000090e+00
5.190781299999999732e+01,9.994899999999999896e-01
5.190930099999999925e+01,1.002882000000000051e+00
5.191079799999999977e+01,1.000183999999999962e+00
5.191229599999999778e+01,1.000383000000000022e+00
5.191379400000000288e+01,9.995279999999999720e-01
5.191529200000000088e+01,1.000753000000000004e+00
5.191678999999999888e+01,9.999740000000000295e-01
5.191828699999999941e+01,9.995840000000000281e-01
5.191978499999999741e+01,1.000143000000000004e+00
5.192128300000000252e+01,1.001001999999999947e+00
5.192278100000000052e+01,1.000734000000000012e+00
5.192427899999999852e+01,9.996000000000000441e-01
5.192577800000000110e+01,1.000167000000000028e+00
5.192727500000000163e+01,9.995110000000000383e-01
5.192877299999999963e+01,9.997580000000000355e-01
5.193027099999999763e+01,1.000993000000000022e+00
5.193176900000000273e+01,1.000796999999999937e+00
5.193325999999999709e+01,9.990989999999999593e-01
5.193476299999999668e+01,9.993549999999999933e-01
5.193626199999999926e+01,1.000507999999999953e+00
5.193775999999999726e+01,1.000459999999999905e+00
5.193925800000000237e+01,9.982349999999999834e-01
5.194075300000000084e+01,1.000593000000000066e+00
5.194225399999999837e+01,1.001217999999999941e+00
5.194375099999999890e+01,9.987700000000000466e-01
5.194524899999999690e+01,1.000240000000000018e+00
5.194674700000000200e+01,9.993710000000000093e-01
5.194825199999999654e+01,1.000869999999999926e+00
5.194974500000000006e+01,1.000836999999999977e+00
5.195124299999999806e+01,9.994220000000000326e-01
5.195273799999999653e+01,9.987770000000000259e-01
5.195423199999999753e+01,1.000625000000000098e+00
5.195574899999999730e+01,9.997000000000000330e-01
5.195722599999999858e+01,1.000266000000000099e+00
5.195872700000000322e+01,1.001646999999999954e+00
5.196022700000000327e+01,9.998200000000000420e-01
5.196175900000000070e+01,1.000602999999999909e+00
5.196322299999999927e+01,9.989479999999999471e-01
5.196472099999999728e+01,9.993619999999999726e-01
5.196621900000000238e+01,9.998120000000000340e-01
5.196771700000000038e+01,1.001174000000000008e+00
5.196920999999999680e+01,9.995060000000000056e-01
5.197071300000000349e+01,9.991240000000000121e-01
5.197220999999999691e+01,1.001754999999999951e+00
5.197370200000000295e+01,9.983940000000000037e-01
5.197521900000000272e+01,9.997850000000000348e-01
5.197670200000000307e+01,9.995000000000000551e-01
5.197818999999999789e+01,9.989069999999999894e-01
5.197970099999999860e+01,1.001667000000000085e+00
5.198121400000000136e+01,1.000002000000000058e+00
5.198270600000000030e+01,1.000048000000000048e+00
5.198419100000000270e+01,1.000196000000000085e+00
5.198568800000000323e+01,9.991989999999999483e-01
5.198718600000000123e+01,9.999569999999999848e-01
5.198868999999999829e+01,9.992159999999999931e-01
5.199017599999999817e+01,9.990879999999999761e-01
5.199167299999999869e+01,9.995279999999999720e-01
5.199318000000000239e+01,9.989240000000000341e-01
5.199467800000000040e+01,9.991950000000000554e-01
5.199617500000000092e+01,9.988639999999999741e-01
5.199767099999999687e+01,9.988949999999999774e-01
5.199917500000000103e+01,1.000872999999999902e+00
5.200068799999999669e+01,1.000599000000000016e+00
5.200216700000000003e+01,9.991079999999999961e-01
5.200367800000000074e+01,1.001838000000000006e+00
5.200516199999999856e+01,1.000925999999999982e+00
5.200665999999999656e+01,1.000345999999999957e+00
5.200815800000000166e+01,1.001106000000000051e+00
5.200965599999999966e+01,1.000050000000000106e+00
5.201113900000000001e+01,1.001154000000000099e+00
5.201264700000000119e+01,1.000262999999999902e+00
5.201414900000000330e+01,1.000898000000000065e+00
5.201564700000000130e+01,9.998730000000000118e-01
5.201714499999999930e+01,9.995359999999999800e-01
5.201864299999999730e+01,1.000040999999999958e+00
5.202014100000000241e+01,9.997409999999999908e-01
5.202164599999999695e+01,1.000850999999999935e+00
5.202313699999999841e+01,1.000034000000000090e+00
5.202463099999999940e+01,9.986150000000000304e-01
5.202613199999999694e+01,9.994309999999999583e-01
5.202763000000000204e+01,1.000328000000000106e+00
5.202912800000000004e+01,1.001090000000000035e+00
5.203063499999999664e+01,1.000788000000000011e+00
5.203212500000000063e+01,9.982130000000000170e-01
5.203361499999999751e+01,9.991489999999999538e-01
5.203511900000000168e+01,9.985060000000000047e-01
5.203661199999999809e+01,9.995030000000000303e-01
5.203810500000000161e+01,9.995659999999999545e-01
5.203959499999999849e+01,1.000710999999999906e+00
5.204111000000000331e+01,1.001600000000000046e+00
5.204260800000000131e+01,1.001293999999999906e+00
5.204410599999999931e+01,1.000737999999999905e+00
5.204558899999999966e+01,1.000380000000000047e+00
5.204708999999999719e+01,9.988839999999999941e-01
5.204860000000000042e+01,9.999770000000000048e-01
5.205011400000000066e+01,1.000385000000000080e+00
5.205160599999999960e+01,1.001725999999999894e+00
5.205309299999999695e+01,9.993509999999999893e-01
5.205458300000000094e+01,9.992990000000000483e-01
5.205608399999999847e+01,9.998320000000000540e-01
5.205758600000000058e+01,9.989550000000000374e-01
5.205908800000000269e+01,1.001528999999999892e+00
5.206058399999999864e+01,1.001857999999999915e+00
5.206207100000000310e+01,1.000331999999999999e+00
5.206360300000000052e+01,9.995190000000000463e-01
5.206510600000000011e+01,1.001338000000000061e+00
5.206655599999999851e+01,9.985929999999999529e-01
5.206806900000000127e+01,9.995800000000000241e-01
